_id,bankNameExtracter,bank_domain_length,bank_full_endpoint,bank_full_name,bank_name_denoter,bank_short_endpoint,bank_short_endpoint_hashed_form_md5,bank_short_forms,is_running_on_https
6510984e70c92eadc4ecf164,"""SPCBLBK"" : [""the surat peoples co op bank"", ""surat peoples""],",8,https://www.spcbl.in,The Surat Peoples Co op Bank,SPCBLBK,spcbl.in,253fa4f62cbb20dca75af6b8e6928222,"[""the surat peoples co op bank"", ""surat peoples""],",
6510984e70c92eadc4ecf176,"""TGBHYDBK"" : [""telangana gramin bank"", ""telangana gramin""],",9,https://tgbhyd.in,Telangana Gramin Bank,TGBHYDBK,tgbhyd.in,ef4f8520038acb7caf302a87e0e3b89c,"[""telangana gramin bank"", ""telangana gramin""],",
6510984e70c92eadc4ecf184,"""VPMCCBBK"" : [""the villupuram district central co-op bank ltd"", ""the villupuram district central"", ""the villupuram district central cooperative""],",9,https://www.vpmccb.in/,The Villupuram District Central Co-Op Bank Ltd,VPMCCBBK,vpmccb.in,4ce43bdf2d74a266932ebfb72fbf566f,"[""the villupuram district central co-op bank ltd"", ""the villupuram district central"", ""the villupuram district central cooperative""],",
6510984e70c92eadc4ecf1a3,"""DGLCCBBK"" : [""dindigul central co-operative bank ltd"", ""dindigul central co-operative"", ""dindigul central co-operative cooperative""],",10,https://www.dglccb.com/,Dindigul Central Co-Operative Bank Ltd,DGLCCBBK,dglccb.com,5a9ca3774b427ae60e39f3919f0173d2,"[""dindigul central co-operative bank ltd"", ""dindigul central co-operative"", ""dindigul central co-operative cooperative""],",
6510984e70c92eadc4ecf1b4,"""PBGBANKBK"" : [""paschim banga gramin bank"", ""paschim banga"", ""pbgb""],",11,https://pbgbank.com,Paschim Banga Gramin Bank,PBGBANKBK,pbgbank.com,6d9caba8271991125932b55d75c78b5a,"[""paschim banga gramin bank"", ""paschim banga"", ""pbgb""],",
6510984e70c92eadc4ecf1c0,"""DCCBINBBK"" : [""jila sahakari kendriya bank maryadit khargone"", ""jila sahakari kendriya"", ""jila sahakari kendriya cooperative khargone""],",11,https://www.dccbinb.com/,JILA SAHKARI KENDRIYA BANK MARYADIT KHARGONE,DCCBINBBK,dccbinb.com,55bf79c6373ef322a2ccf9558510c217,"[""jila sahakari kendriya bank maryadit khargone"", ""jila sahakari kendriya"", ""jila sahakari kendriya cooperative khargone""],",
6510984e70c92eadc4ecf1cb,"""AXISBANKBK"" : [""axis bank"", ""axisbank""],",12,https://www.axisbank.com,Axis Bank,AXISBANKBK,axisbank.com,37af332d2546669487a890b2b81268f5,"[""axis bank"", ""axisbank""],",
6510984e70c92eadc4ecf16a,"""UPCBLBK"" : [""uttar pradesh co-operative bank ltd"", ""uttar pradesh"", ""uttar pradesh cooperative""],",8,http://www.upcbl.in/,Uttar Pradesh Co-operative Bank Ltd,UPCBLBK,upcbl.in,ccc694dcd29e5151ae89d73d8661a211,"[""uttar pradesh co-operative bank ltd"", ""uttar pradesh"", ""uttar pradesh cooperative""],",
6510984e70c92eadc4ecf181,"""UCBLBBK"" : [""urban co-operative bank ltd, bareilly"", ""urban co-operative bank"", ""urban co-operative cooperative bareilly""],",9,https://ucblb.org/,"Urban Co-operative Bank Ltd, Bareilly",UCBLBBK,ucblb.org,a62990ea654625d1f742ea9d7a4d33d3,"[""urban co-operative bank ltd, bareilly"", ""urban co-operative bank"", ""urban co-operative cooperative bareilly""],",
6510984e70c92eadc4ecf194,"""AMCBANKBK"" : [""the ahmednagar merchants co-op bank ltd"", ""ahmednagar merchants"", ""amc cooperative""],",10,https://www.amcbank.in,The Ahmednagar Merchants Co-op Bank Ltd,AMCBANKBK,amcbank.in,28816e028a7c390c523a469b2425dff5,"[""the ahmednagar merchants co-op bank ltd"", ""ahmednagar merchants"", ""amc cooperative""],",
6510984e70c92eadc4ecf19c,"""GPCBANKBK"" : [""the gandevi peoples co operative bank limited"", ""the gandevi peoples"", ""the gandevi peoples cooperative""],",10,https://gpcbank.in/,The Gandevi Peoples Co Operative Bank Limited,GPCBANKBK,gpcbank.in,5ca0d3436eb95ed344118e3755ad334e,"[""the gandevi peoples co operative bank limited"", ""the gandevi peoples"", ""the gandevi peoples cooperative""],",
6510984e70c92eadc4ecf1a4,"""KCCBANKBK"" : [""the kumbakonam central co-op bank limited"", ""the kumbakonam central co-op"", ""the kumbakonam central co-op cooperative""],",10,https://www.kccbank.in/,The Kumbakonam Central Co-Op Bank Limited,KCCBANKBK,kccbank.in,9fa8f8d643282397ffbf756e503362ab,"[""the kumbakonam central co-op bank limited"", ""the kumbakonam central co-op"", ""the kumbakonam central co-op cooperative""],",
6510984e70c92eadc4ecf1be,"""RSCBBK"" : [""the rajasthan state co-operative bank ltd"", ""the rajasthan state"", ""the rajasthan state cooperative""],",11,https://www.rscb.org.in/,The Rajasthan State Co-operative Bank Ltd,RSCBBK,rscb.org.in,724ab9ca39abf17e257f642e9aaf416a,"[""the rajasthan state co-operative bank ltd"", ""the rajasthan state"", ""the rajasthan state cooperative""],",
6510984e70c92eadc4ecf1c6,"""SBKBANKBK"" : [""swatantrya senani late shripal alase (kaka) kurundwad urban co-op bank ltd; kurundwad"", ""swatantrya senani late shripal alase (kaka) kurundwad"", ""swatantrya senani late shripal alase (kaka) kurundwad cooperative""],",11,https://sbkbank.com/,Swatantrya Senani Late Shripal Alase (Kaka) Kurundwad Urban Co-Op Bank Ltd; Kurundwad,SBKBANKBK,sbkbank.com,c351657a31111c31ed8635f96aceebdf,"[""swatantrya senani late shripal alase (kaka) kurundwad urban co-op bank ltd; kurundwad"", ""swatantrya senani late shripal alase (kaka) kurundwad"", ""swatantrya senani late shripal alase (kaka) kurundwad cooperative""],",
6510984e70c92eadc4ecf1cc,"""HDFCBANKBK"" : [""hdfc bank"", ""hdfc""],",12,https://www.hdfcbank.com,HDFC Bank,HDFCBANKBK,hdfcbank.com,7ec24d512ab3557f019cbb0b000d2d7f,"[""hdfc bank"", ""hdfc""],",
6510984e70c92eadc4ecf1cf,"""DHANBANKBK"" : [""dhanlaxmi bank"", ""dhanlaxmi""],",12,https://www.dhanbank.com,Dhanlaxmi Bank,DHANBANKBK,dhanbank.com,3719dc8a70b86510f5968205611cbd2b,"[""dhanlaxmi bank"", ""dhanlaxmi""],",
6510984e70c92eadc4ecf1d7,"""ADCBANKBK"" : [""the ahmedabad district coop bank"", ""ahmedabad district"", ""adc""],",12,https://www.adcbank.coop,The Ahmedabad District Coop bank,ADCBANKBK,adcbank.coop,85d95b6d2b974435b9231eb6c030d23c,"[""the ahmedabad district coop bank"", ""ahmedabad district"", ""adc""],",
6510984e70c92eadc4ecf1da,"""BMCBBANKBK"" : [""the banaskantha mercantile co-operative bank limited"", ""banaskantha mercantile"", ""banaskantha mercantile cooperative""],",12,https://www.bmcbbank.com,The Banaskantha Mercantile Co-operative Bank Limited,BMCBBANKBK,bmcbbank.com,888bc15dbb584d1b94864527eacb3411,"[""the banaskantha mercantile co-operative bank limited"", ""banaskantha mercantile"", ""banaskantha mercantile cooperative""],",
6510984e70c92eadc4ecf1e1,"""VVCCBANKBK"" : [""the vallabh vidyanagar commercial co-operative bank ltd"", ""vallabh vidyanagar"", ""vallabh vidyanagar cooperative""],",12,https://www.vvccbank.com,The Vallabh Vidyanagar Commercial Co-operative Bank Ltd,VVCCBANKBK,vvccbank.com,f755c5146f13253d3d96d2f836d4491c,"[""the vallabh vidyanagar commercial co-operative bank ltd"", ""vallabh vidyanagar"", ""vallabh vidyanagar cooperative""],",
6510984e70c92eadc4ecf1a0,"""UNSBBK"" : [""unjha nagarik sahakari bank ltd"", ""unjha nagarik"", ""unjha nagarik cooperative""],",10,https://www.unsb.co.in/,Unjha Nagarik Sahakari Bank Ltd,UNSBBK,unsb.co.in,7f5a817413c090929e06c493c206098f,"[""unjha nagarik sahakari bank ltd"", ""unjha nagarik"", ""unjha nagarik cooperative""],",
6510984e70c92eadc4ecf1b8,"""APEXBANKBK"" : [""madhya pradesh rajya sahakari bank maryadit"", ""madhya pradesh"", ""madhya pradesh cooperative""],",11,https://apexbank.in,Madhya Pradesh Rajya Sahakari Bank Maryadit,APEXBANKBK,apexbank.in,ee439d8c0881b771c00fbc5c8db5f289,"[""madhya pradesh rajya sahakari bank maryadit"", ""madhya pradesh"", ""madhya pradesh cooperative""],",
6510984e70c92eadc4ecf1d1,"""NSDLBANKBK"" : [""nsdl payments bank"", ""nsdl""],",12,https://nsdlbank.com,NSDL Payments Bank,NSDLBANKBK,nsdlbank.com,8868f634f8075251ba4b7606838f4107,"[""nsdl payments bank"", ""nsdl""],",
6510984e70c92eadc4ecf1e0,"""KDCCBANKBK"" : [""kolhapur district central co-operative bank limited"", ""kolhapur district"", ""kolhapur district cooperative""],",12,https://kdccbank.com,Kolhapur District Central Co-operative Bank Limited,KDCCBANKBK,kdccbank.com,fa24147eb1d5dda5581d6d8cdb975e87,"[""kolhapur district central co-operative bank limited"", ""kolhapur district"", ""kolhapur district cooperative""],",
6510984e70c92eadc4ecf178,"""BRKGBBK"" : [""baroda rajasthan kshetriya gramin bank"", ""baroda rajasthan"", ""brkgb""],",9,https://www.brkgb.com,Baroda Rajasthan Kshetriya Gramin Bank,BRKGBBK,brkgb.com,4af1bab13225be8bf4ca4c0a970dacec,"[""baroda rajasthan kshetriya gramin bank"", ""baroda rajasthan"", ""brkgb""],",
6510984e70c92eadc4ecf15a,"""BGGBBK"" : [""baroda gujarat gramin bank"", ""bharoda gujarat"", ""bggb""],",7,https://bggb.in,Baroda Gujarat Gramin Bank,BGGBBK,bggb.in,76d06561dde7ef11e0aec0a887ac7a72,"[""baroda gujarat gramin bank"", ""bharoda gujarat"", ""bggb""],",
6510984e70c92eadc4ecf179,"""TSCABBK"" : [""telangana state co op apex bank"", ""telangana apex"", ""tsca""],",9,https://tscab.org,Telangana State Co op Apex Bank,TSCABBK,tscab.org,82bcdd006a16ddeb0ebc7ed57fd27a7f,"[""telangana state co op apex bank"", ""telangana apex"", ""tsca""],",
6510984e70c92eadc4ecf17c,"""HPSCBBK"" : [""the himachal pradesh state co-operative bank ltd"", ""himachal pradesh"", ""himachal cooperative""],",9,https://www.hpscb.com,The Himachal Pradesh State Co-operative Bank Ltd,HPSCBBK,hpscb.com,a02c0b9f0a56813cff3de4bb11d5aa4b,"[""the himachal pradesh state co-operative bank ltd"", ""himachal pradesh"", ""himachal cooperative""],",
6510984e70c92eadc4ecf17d,"""NESFBBK"" : [""north east small finance bank limited"", ""north east"", ""north east bank""],",9,https://nesfb.com,North East Small Finance Bank Limited,NESFBBK,nesfb.com,269cafb4f19a0ae26c9faaddde28b1cf,"[""north east small finance bank limited"", ""north east"", ""north east bank""],",
6510984e70c92eadc4ecf1a2,"""CUDBANKBK"" : [""the cuddalore district central co-op bank limited"", ""the cuddalore district central"", ""the cuddalore district central cooperative""],",10,https://cudbank.in/,The Cuddalore District Central Co-Op Bank Limited,CUDBANKBK,cudbank.in,50610366eaca2eb21de19a11d467d59f,"[""the cuddalore district central co-op bank limited"", ""the cuddalore district central"", ""the cuddalore district central cooperative""],",
6510984e70c92eadc4ecf1ad,"""MUCBANKBK"" : [""mehasana urban co op bank"", ""mehasana urban""],",11,https://www.mucbank.com,Mehasana Urban co op Bank,MUCBANKBK,mucbank.com,0a28b0e2b5e84eb5c06ea32b3bfa7278,"[""mehasana urban co op bank"", ""mehasana urban""],",
6510984e70c92eadc4ecf1bb,"""AJMSBANKBK"" : [""amreli jilla madhyastha sahakari bank ltd"", ""amreli jilla"", ""amreli jilla cooperative""],",11,https://www.ajmsbank.in,Amreli Jilla Madhyastha Sahakari Bank Ltd,AJMSBANKBK,ajmsbank.in,bbd28aaaed88d7e47f88cd9d48723f9a,"[""amreli jilla madhyastha sahakari bank ltd"", ""amreli jilla"", ""amreli jilla cooperative""],",
6510984e70c92eadc4ecf170,"""KOTAKBK"" : [""kotak mahindra bank"", ""kotak""],",9,https://www.kotak.com,Kotak Mahindra Bank,KOTAKBK,kotak.com,eb6db377185b1241edfcaa936f8c1ead,"[""kotak mahindra bank"", ""kotak""],",true
6510984e70c92eadc4ecf187,"""DHUSBNBK"" : [""the davanagere harihar urban sahakara bank niyamitha"", ""the davanagere harihar urban sahakara bank"", ""the davanagere harihar urban sahakara bank cooperative niyamitha""],",9,https://dhusbn.in/,The Davanagere Harihar Urban Sahakara Bank Niyamitha,DHUSBNBK,dhusbn.in,1b99046f7fe068e09aebc735cc8899a4,"[""the davanagere harihar urban sahakara bank niyamitha"", ""the davanagere harihar urban sahakara bank"", ""the davanagere harihar urban sahakara bank cooperative niyamitha""],",
6510984e70c92eadc4ecf189,"""AMAZONBK"" : [""amazon pay (india) private limited"", ""amazon pay (india) private"", ""amazon pay (india) private cooperative""],",9,https://www.amazon.in/,Amazon Pay (India) Private Limited,AMAZONBK,amazon.in,8080962c441b5cac898e0b7deb9fab6f,"[""amazon pay (india) private limited"", ""amazon pay (india) private"", ""amazon pay (india) private cooperative""],",
6510984e70c92eadc4ecf19a,"""GNCBBK"" : [""the gandhinagar nagrik cooperative bank ltd"", ""the gandhinagar nagrik"", ""the gandhinagar nagrik cooperative""],",10,https://www.gncb.co.in,The Gandhinagar Nagrik Cooperative Bank Ltd,GNCBBK,gncb.co.in,08251e5d81fc77523d0f3a362e947706,"[""the gandhinagar nagrik cooperative bank ltd"", ""the gandhinagar nagrik"", ""the gandhinagar nagrik cooperative""],",
6510984e70c92eadc4ecf1bd,"""KTCBANKBK"" : [""the kodungallur town co-operative bank ltd"", ""the kodungallur town"", ""the kodungallur town cooperative""],",11,https://ktcbank.com,The Kodungallur Town Co-operative Bank Ltd,KTCBANKBK,ktcbank.com,68fc03e1697401b15394bb44b66fba64,"[""the kodungallur town co-operative bank ltd"", ""the kodungallur town"", ""the kodungallur town cooperative""],",
6510984e70c92eadc4ecf1d3,"""JANABANKBK"" : [""jana small finance bank"", ""jana""],",12,https://www.janabank.com,Jana Small Finance Bank,JANABANKBK,janabank.com,f9b166b52a80fec5289ae6863717fe92,"[""jana small finance bank"", ""jana""],",
6510984e70c92eadc4ecf1e2,"""MODELBANKBK"" : [""model co-operative bank limited"", ""model"", ""model cooperative""],",12,https://www.modelbank.in,Model Co-operative Bank Limited,MODELBANKBK,modelbank.in,4316e0b469942327df148d185fb45a0e,"[""model co-operative bank limited"", ""model"", ""model cooperative""],",
6510984e70c92eadc4ecf1e9,"""NAMCOBANKBK"" : [""the nasik merchant's co-operative bank ltd"", ""the nasik merchant's co-operative"", ""the nasik merchant's co-operative cooperative""],",12,https://www.namcobank.in/,"The Nasik Merchant's Co-Operative Bank Ltd",NAMCOBANKBK,namcobank.in,620964fbcd22b79f2a7b471f8ab2ec26,"[""the nasik merchant's co-operative bank ltd"", ""the nasik merchant's co-operative"", ""the nasik merchant's co-operative cooperative""],",
6510984e70c92eadc4ecf1f2,"""TRANSERVEBK"" : [""transerv limited"", ""transerv"", ""transerv cooperative""],",12,https://transerve.in/,Transerv Limited,TRANSERVEBK,transerve.in,292f4d3697f1e2da3b88b96945570e92,"[""transerv limited"", ""transerv"", ""transerv cooperative""],",
6510984e70c92eadc4ecf20f,"""RAIPURBK"" : [""the raipur urban mercantile co-op bank"", ""the raipur urban mercantile"", ""the raipur urban mercantile cooperative""],",13,https://raipur.gov.in/,The Raipur Urban Mercantile Co-op Bank,RAIPURBK,raipur.gov.in,823532a54ac426a93b85cb1108a30ed1,"[""the raipur urban mercantile co-op bank"", ""the raipur urban mercantile"", ""the raipur urban mercantile cooperative""],",
6510984e70c92eadc4ecf214,"""DHANBADCCBBK"" : [""the dhanbad central co-operative bank ltd."", ""the dhanbad central co-operative"", ""the dhanbad central co-operative cooperative""],",13,https://www.dhanbadccb.in/,The Dhanbad Central Co-Operative Bank Ltd.,DHANBADCCBBK,dhanbadccb.in,474daa3d3b3429be03784cca22a91c03,"[""the dhanbad central co-operative bank ltd."", ""the dhanbad central co-operative"", ""the dhanbad central co-operative cooperative""],",
6510984e70c92eadc4ecf1e4,"""GUBANKBK"" : [""the godhra urban coop bank ltd"", ""the godhra urban"", ""the godhra urban cooperative""],",12,https://gubank.co.in,The Godhra Urban Coop Bank Ltd,GUBANKBK,gubank.co.in,b47d9c2169b86ab16f8fab8ccee7ecf6,"[""the godhra urban coop bank ltd"", ""the godhra urban"", ""the godhra urban cooperative""],",
6510984e70c92eadc4ecf1f8,"""PAYTMBANKBK"" : [""paytm payments bank"", ""paytm""],",13,https://www.paytmbank.com,Paytm Payments Bank,PAYTMBANKBK,paytmbank.com,c9be3c5b0b26fbc2b03f8622122413ac,"[""paytm payments bank"", ""paytm""],",
6510984e70c92eadc4ecf207,"""CMCBANKBK"" : [""colour merchants co-operative bank ltd"", ""colour merchants"", ""colour merchants cooperative""],",13,https://cmcbank.co.in,Colour Merchants Co-operative Bank Ltd,CMCBANKBK,cmcbank.co.in,069b0631b431f39518c0e414dade3123,"[""colour merchants co-operative bank ltd"", ""colour merchants"", ""colour merchants cooperative""],",
6510984e70c92eadc4ecf24e,"""DHARATIBANKBK"" : [""shree dharati co-operative bank ltd"", ""shree dharati"", ""shree dharati cooperative""],",15,https://www.dharatibank.com,Shree Dharati Co-operative Bank Ltd,DHARATIBANKBK,dharatibank.com,c38bc7eec95593097b655e9f453f739a,"[""shree dharati co-operative bank ltd"", ""shree dharati"", ""shree dharati cooperative""],",
6510984e70c92eadc4ecf271,"""SURYODAYBANKBK"" : [""suryoday small finance bank ltd"", ""suryoday"", ""suryoday bank""],",16,https://www.suryodaybank.com,Suryoday Small Finance Bank Ltd,SURYODAYBANKBK,suryodaybank.com,7df90bf9fef98983f1b94f86d99a47e6,"[""suryoday small finance bank ltd"", ""suryoday"", ""suryoday bank""],",
6510984e70c92eadc4ecf272,"""BARAMATIBANKBK"" : [""the baramati sahakari bank ltd"", ""baramati"", ""baramati sahakari""],",16,https://www.baramatibank.com,The Baramati Sahakari Bank Ltd,BARAMATIBANKBK,baramatibank.com,a1930c7922dd1220161bf21e1ec00835,"[""the baramati sahakari bank ltd"", ""baramati"", ""baramati sahakari""],",
6510984e70c92eadc4ecf1fb,"""MAHAGRAMINBK"" : [""maharashtra gramin bank"", ""maharashtra gramin""],",13,https://www.mahagramin.in,Maharashtra Gramin Bank,MAHAGRAMINBK,mahagramin.in,aba5e68376a61de143466a2d4455042f,"[""maharashtra gramin bank"", ""maharashtra gramin""],",
6510984e70c92eadc4ecf200,"""MALADBANKBK"" : [""the malad sahakari bank"", ""malad"", ""malad bank""],",13,https://www.maladbank.com,The Malad Sahakari Bank,MALADBANKBK,maladbank.com,9f78f7334d1a12b33cc1e37e80171dac,"[""the malad sahakari bank"", ""malad"", ""malad bank""],",
6510984e70c92eadc4ecf203,"""PRIYABANKBK"" : [""priyadarshini nagari sahakari bank ltd jalna"", ""priyadarshini nagari"", ""priyadarshini nagari cooperative""],",13,https://www.priyabank.com,Priyadarshini Nagari Sahakari Bank Ltd Jalna,PRIYABANKBK,priyabank.com,4dc4f60e33ed308fe5be6ad5812929d7,"[""priyadarshini nagari sahakari bank ltd jalna"", ""priyadarshini nagari"", ""priyadarshini nagari cooperative""],",
6510984e70c92eadc4ecf210,"""KAMCOBANKBK"" : [""kashmir mercantile cooperative bank ltd."", ""kashmir mercantile cooperative"", ""kashmir mercantile cooperative cooperative""],",13,https://kamcobank.com/,Kashmir Mercantile Cooperative Bank Ltd.,KAMCOBANKBK,kamcobank.com,c67197eef632c898d67fa03590555aa3,"[""kashmir mercantile cooperative bank ltd."", ""kashmir mercantile cooperative"", ""kashmir mercantile cooperative cooperative""],",
6510984e70c92eadc4ecf21e,"""SANDURBANKBK"" : [""sandur pattana souharda sahakari bank"", ""sandur pattana"", ""sandur pattana cooperative""],",14,https://sandurbank.com/,Sandur Pattana Souharda Sahakari Bank,SANDURBANKBK,sandurbank.com,29cee57d4164ba8e7d051353df73c954,"[""sandur pattana souharda sahakari bank"", ""sandur pattana"", ""sandur pattana cooperative""],",
6510984e70c92eadc4ecf25c,"""KALUPURBANKBK"" : [""the commercial cooperative bank limited"", ""the commercial cooperative"", ""the commercial cooperative cooperative""],",15,https://www.kalupurbank.com/,The Commercial Cooperative Bank Limited,KALUPURBANKBK,kalupurbank.com,a7a59d60af1891d4e95aba8d07af4438,"[""the commercial cooperative bank limited"", ""the commercial cooperative"", ""the commercial cooperative cooperative""],",
6510984e70c92eadc4ecf261,"""SADHANABANKBK"" : [""sadhana sahakari bank ltd. nagpur"", ""sadhana sahakari"", ""sadhana sahakari cooperative nagpur""],",15,https://www.sadhanabank.com/,Sadhana Sahakari Bank Ltd. Nagpur,SADHANABANKBK,sadhanabank.com,964772d9e2c6124b012fd9ae561b7d01,"[""sadhana sahakari bank ltd. nagpur"", ""sadhana sahakari"", ""sadhana sahakari cooperative nagpur""],",
6510984e70c92eadc4ecf263,"""PRERANABANKBK"" : [""prerana co-operative bank ltd"", ""prerana co-operative"", ""prerana co-operative cooperative""],",15,https://preranabank.com/,Prerana Co-Operative Bank Ltd,PRERANABANKBK,preranabank.com,6566fa7c45c4b4cb12299f9f164da077,"[""prerana co-operative bank ltd"", ""prerana co-operative"", ""prerana co-operative cooperative""],",
6510984e70c92eadc4ecf281,"""GODAVARIBANKBK"" : [""godavari urban co-op bank"", ""godavari urban"", ""godavari urban cooperative""],",16,https://godavaribank.com/,Godavari Urban Co-Op Bank,GODAVARIBANKBK,godavaribank.com,6ddf949a2e93de4dd3913eb68bf67959,"[""godavari urban co-op bank"", ""godavari urban"", ""godavari urban cooperative""],",
6510984e70c92eadc4ecf212,"""VRDCCBANKBK"" : [""the virudhunagar district central cooperative bank ltd"", ""the virudhunagar district central cooperative"", ""the virudhunagar district central cooperative cooperative""],",13,http://www.vrdccbank.com/,The Virudhunagar District Central Cooperative Bank Ltd,VRDCCBANKBK,vrdccbank.com,2656afb96da204d2d6a122177921cbca,"[""the virudhunagar district central cooperative bank ltd"", ""the virudhunagar district central cooperative"", ""the virudhunagar district central cooperative cooperative""],",
6510984e70c92eadc4ecf21d,"""BHARATBANKBK"" : [""bharat co-op bank(mumbai)"", ""bharat"", ""bharat cooperative""],",14,https://www.bharatbank.com,Bharat Co-op Bank(mumbai),BHARATBANKBK,bharatbank.com,8de4ed94feec97ebe7a9c5e1e8636378,"[""bharat co-op bank(mumbai)"", ""bharat"", ""bharat cooperative""],",
6510984e70c92eadc4ecf22e,"""SAMATABANKBK"" : [""samata sahakari bank ltd"", ""samata"", ""samata cooperative""],",14,https://www.samatabank.com,SAMATA SAHAKARI BANK LTD,SAMATABANKBK,samatabank.com,1569913cf4e88c34275664403243a1c3,"[""samata sahakari bank ltd"", ""samata"", ""samata cooperative""],",
6510984e70c92eadc4ecf237,"""TSCBANKBK"" : [""tripura state cooperative bank ltd"", ""tripura state"", ""tripura state cooperative""],",14,https://tscbank.nic.in/,Tripura State Cooperative Bank Ltd,TSCBANKBK,tscbank.nic.in,6d450a3f065ec82ef07b3d2d87aa7bcb,"[""tripura state cooperative bank ltd"", ""tripura state"", ""tripura state cooperative""],",
6510984e70c92eadc4ecf240,"""TRIOTECHBK"" : [""tri o tech solutions private ltd."", ""tri o tech solutions private"", ""tri o tech solutions private cooperative ltd.""],",14,https://triotech.co.in/,Tri O Tech Solutions Private Ltd.,TRIOTECHBK,triotech.co.in,85efc29a080d59482e2055975a54d515,"[""tri o tech solutions private ltd."", ""tri o tech solutions private"", ""tri o tech solutions private cooperative ltd.""],",
6510984e70c92eadc4ecf24b,"""ARIHANTBANKBK"" : [""shri arihant co-operative bank ltd"", ""arihant"", ""arihant cooperative""],",15,https://arihantbank.com,Shri Arihant Co-operative Bank Ltd,ARIHANTBANKBK,arihantbank.com,e31b44998d5e95e433d56056960054c7,"[""shri arihant co-operative bank ltd"", ""arihant"", ""arihant cooperative""],",
6510984e70c92eadc4ecf25d,"""BHAVNAGARDCBBK"" : [""bhavnagar district co op bank ltd"", ""bhavnagar district"", ""bhavnagar district cooperative""],",15,https://www.bhavnagardcb.in/,Bhavnagar District Co Op Bank Ltd,BHAVNAGARDCBBK,bhavnagardcb.in,98c857e2a82dc6c158bff2404588cf84,"[""bhavnagar district co op bank ltd"", ""bhavnagar district"", ""bhavnagar district cooperative""],",
6510984e70c92eadc4ecf265,"""SAMPADABANKBK"" : [""sampada sahakari bank ltd.,pune"", ""sampada sahakari"", ""sampada sahakari cooperative pune""],",15,https://www.sampadabank.com/,"Sampada Sahakari Bank Ltd.,Pune",SAMPADABANKBK,sampadabank.com,96bdb228325bc21d76562279548bab67,"[""sampada sahakari bank ltd.,pune"", ""sampada sahakari"", ""sampada sahakari cooperative pune""],",
6510984e70c92eadc4ecf282,"""KERALACOBANKBK"" : [""kerala state co-operative bank ltd"", ""kerala state co-operative"", ""kerala state co-operative cooperative""],",16,https://www.keralacobank.com/,Kerala State Co-operative Bank Ltd,KERALACOBANKBK,keralacobank.com,332642181ec0d59bc122003118c06faf,"[""kerala state co-operative bank ltd"", ""kerala state co-operative"", ""kerala state co-operative cooperative""],",
6510984e70c92eadc4ecf215,"""ICICIBANKBK"" : [""icici bank"", ""icici"", ""icici bank cooperative""],",13,https://www.icicibank.com/,ICICI Bank,ICICIBANKBK,icicibank.com,b199efcdbb7e5ef78023b83cf49648f1,"[""icici bank"", ""icici"", ""icici bank cooperative""],",
6510984e70c92eadc4ecf223,"""GAYATRIBANKBK"" : [""the gayatri co-operative urban bank ltd"", ""gayatri"", ""gayatri cooperative""],",14,https://gayatribank.in,The Gayatri Co-operative Urban Bank Ltd,GAYATRIBANKBK,gayatribank.in,0c01725958b1957f59ac4281c2b3671c,"[""the gayatri co-operative urban bank ltd"", ""gayatri"", ""gayatri cooperative""],",
6510984e70c92eadc4ecf239,"""AMRELIBANKBK"" : [""amreli nagarik sahakari bank ltd"", ""amreli nagarik"", ""amreli nagarik sahakari cooperative""],",14,https://www.amrelibank.com/,Amreli Nagarik Sahakari Bank Ltd,AMRELIBANKBK,amrelibank.com,4e44ef3101cccf6044ad0910244b7371,"[""amreli nagarik sahakari bank ltd"", ""amreli nagarik"", ""amreli nagarik sahakari cooperative""],",
6510984e70c92eadc4ecf23c,"""JALOREBANKBK"" : [""jalore nagrik sahakari bank ltd"", ""jalore nagrik sahakari"", ""jalore nagrik sahakari cooperative""],",14,https://www.jalorebank.com/,Jalore Nagrik Sahakari Bank Ltd,JALOREBANKBK,jalorebank.com,9be92aabe4eab48b3e171b0025b84ca7,"[""jalore nagrik sahakari bank ltd"", ""jalore nagrik sahakari"", ""jalore nagrik sahakari cooperative""],",
6510984e70c92eadc4ecf24d,"""KBSBANKINDIABK"" : [""krishna bhima samruddhi local area bank"", ""krishna bhima"", ""krishna bhima cooperative""],",15,https://kbsbankindia.in,Krishna Bhima Samruddhi Local Area Bank,KBSBANKINDIABK,kbsbankindia.in,4507467a8e34f1222adadca88b917bac,"[""krishna bhima samruddhi local area bank"", ""krishna bhima"", ""krishna bhima cooperative""],",
6510984e70c92eadc4ecf25b,"""AJANTHABANKBK"" : [""ajanta urban co-op bank ltd"", ""ajanta urban"", ""ajanta urban cooperative""],",15,https://ajanthabank.com,Ajanta Urban Co-Op Bank ltd,AJANTHABANKBK,ajanthabank.com,8536838d7c318bf2233796e3423ad2cc,"[""ajanta urban co-op bank ltd"", ""ajanta urban"", ""ajanta urban cooperative""],",
6510984e70c92eadc4ecf25f,"""JAIHINDBANKBK"" : [""ambarnath jai hind cooperative bank ltd."", ""ambarnath jai hind"", ""ambarnath jai hind cooperative""],",15,https://jaihindbank.com/,Ambarnath Jai Hind Cooperative Bank Ltd.,JAIHINDBANKBK,jaihindbank.com,1866cefa580cbc5623e659a197347309,"[""ambarnath jai hind cooperative bank ltd."", ""ambarnath jai hind"", ""ambarnath jai hind cooperative""],",
